KODA;SLOVENSKI NAZIV;ANGLEŠKI NAZIV;ANGLEŠKI NAZIV KRATEK;KRIŽEC / ETIOLOGIJA;ZVEZDICA / MANIFESTACIJA;VELJAVNOST;SKUPINA OBOLEVNOSTI;SPOL;SPOL TIP;STAROST MIN.;STAROST MAX.;STAROST TIP;REDKA DIAGNOZA;MORFOLOGIJA;NESPREJEMLJIVA GLAVNA DIAGNOZA;PRIJAVA NALEZLJIVE BOLEZNI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y82.1;Drugi in neopredeljeni medicinski pripomočki, povezani z nezgodami, terapevtski (nekirurški) in rehabilitacijski pripomočki;Other and unspecified medical devices associated with misadventures, therapeutic (nonsurgical) and rehabilitative devices;Oth & unsp med dev ass misadv rehab dev;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y82.2;Drugi in neopredeljeni medicinski pripomočki, povezani z nezgodami, protetični in drugi vsadki, materiali in dodatki;Other and unspecified medical devices associated with misadventures, prosthetic and other implants, materials and accessory devices;Oth & unsp med misadv prosth & oth impl;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y82.3;Drugi in neopredeljeni medicinski pripomočki, povezani z nezgodami, kirurški instrumenti, materiali in pripomočki (vključujoč šive);Other and unspecified medical devices associated with misadventures, surgical instruments, materials and devices (including sutures);Oth & unsp med misadv surg instrmt & dev;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y82.8;Drugi in neopredeljeni medicinski pripomočki, povezani z nezgodami, različni pripomočki, ki niso uvrščeni drugje;Other and unspecified medical devices associated with misadventures, miscellaneous devices, not elsewhere classified;Oth & unsp med dev misadv misc dev, NEC;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y83;Operaciji in drugi kirurški postopki kot vzrok za nenormalno reakcijo pacienta ali kasnejši zaplet, brez omembe nezgode med postopkom ;Surgical operation and other surgical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure;Surg op & proc w abn react / later comp;0;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y83.0;Operacija s transplantacijo celotnega organa;Surgical operation with transplant of whole organ;Surgical op w transplant of whole organ;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y83.1;Operacija z implantacijo umetnega notranjega vsadka;Surgical operation with implant of artificial internal device;Surg op w implant artf internal dev;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y83.2;Operacija z anastomozo, obvodom ali presadkom;Surgical operation with anastomosis, bypass or graft;Surg op w anastomosis bypass or graft;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y83.3;Operacija s formacijo zunanje stome;Surgical operation with formation of external stoma;Surg op w formation of external stoma;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y83.4;Drugi rekonstruktivni kirurški postopki;Other reconstructive surgery;Other reconstructive surgery;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y83.5;Amputacija uda(-ov);Amputation of limb(s);Amputation of limb(s);0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y83.6;Odstranitev drugih organov (delna)(popolna);Removal of other organ (partial)(total);Removal of other organ (partial)(total);0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y83.8;Drugi kirurški postopki;Other surgical procedures;Other surgical procedures;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y83.9;Kirurški postopek, neopredeljen;Surgical procedure, unspecified;Surgical procedure unspecified;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y84;Drugi medicinski postopki kot vzrok za nenormalno reakcijo pacienta ali zaplet, brez omembe nezgode med postopkom;Other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure;Oth med proc w abn react / later comp;0;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y84.0;Kateterizacija srca;Cardiac catheterisation as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure;Cardiac cath w abn react / later comp;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y84.1;Dializa ledvic  ;Kidney dialysis as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure;Kidney dialysis w abn react / later comp;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y84.2;Radiološki postopek in radioterapija;Radiological procedure and radiotherapy as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure;Radiol proc R/T w abn react / later comp;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y84.3;Terapija s šokom;Shock therapy as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure;Shock therapy w abn react / later comp;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y84.4;Aspiracija tekočine;Aspiration of fluid as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure;Aspr fluid w abn react / later comp;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y84.5;Vstavitev želodčne ali duodenalne sonde;Insertion of gastric or duodenal sound as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure;Gastrc duodnal snd abn react later comp;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y84.6;Urinska kateterizacija;Urinary catheterisation as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure;Urinary cath w abn react / later comp;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y84.7;Odvzem krvi;Blood-sampling as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure;Blood-sampling w abn react / later comp;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y84.8;Drugi medicinski postopki;Other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure;Oth med proc w abn react later comp, oth;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y84.9;Medicinski postopek, neopredeljen;Medical procedure, unspecified as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure;Medical proc unsp w abn react later comp;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y85;Kasne posledice (sekvele) transportnih nezgod;Sequelae of transport accidents;Sequelae of transport accidents;0;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y85.0;Kasne posledice nezgod z motornim vozilom;Sequelae of motor-vehicle accident;Sequelae of motor-vehicle accident;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y85.9;Kasne posledice drugih in neopredeljenih transportnih nezgod;Sequelae of other and unspecified transport accidents;Seq of oth and unsp trnspt accidents;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y86;Kasne posledice (sekvele) drugih nezgod;Sequelae of other accidents;Sequelae of other accidents;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y87;Kasne posledice (sekvele) namernega samopoškodovanja, napada in dogodkov z neopred. namenom;Sequelae of intentional self-harm, assault and events of undetermined intent;Seq intent slfhrm aslt events ? Intent;0;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y87.0;Kasne posledice namernega samopoškodovanja;Sequelae of intentional self-harm;Sequelae of intentional self-harm;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y87.1;Kasne posledice napada;Sequelae of assault;Sequelae of assault;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y87.2;Kasne posledice dogodkov neopredeljenega namena;Sequelae of events of undetermined intent;Seq of events of undetermined intent;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y88;Kasne posledice (sekvele) kirurške in zdravniške oskrbe kot zunanjega vzroka;Sequelae with surgical and medical care as external cause;Seq w surg & med care as external cause;0;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y88.0;Kasne posledice stranskih učinkov drog, zdravil in bioloških snovi pri zdravljenju;Sequelae of adverse effects caused by drugs, medicaments and biological substances in therapeutic use;Seq adv effects dt drugs in thrpc use;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y88.1;Kasne posledice nezgod med kirurškimi in medicinskimi postopki ;Sequelae of misadventures to patients during surgical and medical procedures;Seq misadv during surg & med proc;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y88.2;Kasne posledice nezgod, povezanih z medicinskimi pripomočki med diagnost. in zdravljenjem;Sequelae of adverse incidents associated with medical devices in diagnostic and therapeutic use;Seq adv incdt ass w med dev dx Rx use;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y88.3;Kasne posledice kirurških in medicinskih postopkov kot vzroka za nenormalno reakcijo pacienta ali kasnejše zaplete, brez omembe nezgode med postopkom;Sequelae of surgical and medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure;Seq surg med abn react wo misadv;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y89;Kasne posledice (sekvele) drugih zunanjih vzrokov;Sequelae of other external causes;Sequelae of other external causes;0;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y89.0;Kasne posledice zakonitega posredovanja;Sequelae of legal intervention;Sequelae of legal intervention;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y89.1;Kasne posledice vojnih operacij;Sequelae of war operations;Sequelae of war operations;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y89.9;Kasne posledice neopredeljenega zunanjega vzroka;Sequelae of unspecified external cause;Sequelae of unspecified external cause;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y90;Prisotnost alkohola, dokazana z ugotovljeno količino alkohola v krvi;Evidence of alcohol involvement determined by blood alcohol level;Alcohol inv determined blood alcohol lvl;0;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y90.0;Količina alkohola v krvi manj kot 20 mg/100 ml (0.20 g/kg);Blood alcohol level of less than 20 mg/100 ml;Blood alcohol level of < 20 mg/100 ml;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y90.1;Količina alkohola v krvi 20-39 mg/100 ml (0.20-0.39 g/kg);Blood alcohol level of 20-39 mg/100 ml;Blood alcohol level of 20-39 mg/100 ml;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y90.2;Količina alkohola v krvi 40-59 mg/100 ml (0.40-0.59 g/kg);Blood alcohol level of 40-59 mg/100 ml;Blood alcohol level of 40-59 mg/100 ml;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y90.3;Količina alkohola v krvi 60-79 mg/100 ml (0.60-0.79 g/kg);Blood alcohol level of 60-79 mg/100 ml;Blood alcohol level of 60-79 mg/100 ml;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y90.4;Količina alkohola v krvi 80-99 mg/100 ml (0.80-0.99 g/kg);Blood alcohol level of 80-99 mg/100 ml;Blood alcohol level of 80-99 mg/100 ml;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y90.5;Količina alkohola v krvi 100-119 mg/100 ml (1.00-1.19 g/kg);Blood alcohol level of 100-119 mg/100 ml;Blood alcohol level of 100-119 mg/100 ml;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y90.6;Količina alkohola v krvi 120-199 mg/100 ml (1.20-1.99 g/kg);Blood alcohol level of 120-199 mg/100 ml;Blood alcohol level of 120-199 mg/100 ml;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y90.7;Količina alkohola v krvi 200-239 mg/100 ml (2.00-2.39 g/kg);Blood alcohol level of 200-239 mg/100 ml;Blood alcohol level of 200-239 mg/100 ml;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y90.8;Količina alkohola v krvi 240 mg/100 ml ali več (2.4 g/kg ali več);Blood alcohol level of 240 mg/100 ml or more;Blood alcohol lvl 240 mg/100 ml or more;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y90.9;Prisotnost alkohola v krvi, količina ni opredeljena;Presence of alcohol in blood, level not specified;Presence alcohol in blood lvl not spec;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y91;Prisotnost alkohola,  določena s stopnjo zastrupitve;Evidence of alcohol involvement determined by level of intoxication;Alcohol inv determined lvl intoxication;0;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y91.0;Blaga zastrupitev z alkoholom;Mild alcohol intoxication;Mild alcohol intoxication;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y91.1;Zmerna zastrupitev z alkoholom;Moderate alcohol intoxication;Moderate alcohol intoxication;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y91.2;Težka zastrupitev z alkoholom;Severe alcohol intoxication;Severe alcohol intoxication;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y91.3;Zelo težka zastrupitev z alkoholom;Very severe alcohol intoxication;Very severe alcohol intoxication;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y91.9;Prisotnost alkohola, ki ni drugače opredeljena;Alcohol involvement, not otherwise specified;Alcohol involvement NOS;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92;Kraj nesreče;Place of occurrence;Place of occurrence;0;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.0;Dom;Home;Home;0;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.00;Dovoz;Driveway to home;Driveway to home;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.01;Zunanje površine;Outdoor areas;Outdoor areas;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.02;Garaža;Garage;Garage;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.03;Kopalnica;Bathroom;Bathroom;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.04;Kuhinja;Kitchen;Kitchen;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.05;Spalnica;Bedroom;Bedroom;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.06;Pralnica;Laundry;Laundry;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.07;Notranji bivalni prostori, ki drugje niso opredeljeni;Indoor living areas, not elsewhere classified;Indoor living areas NEC;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.09;Ostali prostori v hiši;Other and unspecified place in home;Other and unspecified place in home;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.1;Javne ustanove;Residential institution;Residential institution;0;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.10;Javne ustanove, zapor ;Residential institution, prison;Residential institution prison;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.11;Javne ustanove, prevzgojni dom;Residential institution, juvenile detention centre;Residential inst juvnle detention centre;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.12;Javne ustanove, vojašnica;Residential institution, military camp;Residential institution, military camp;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.13;Javne ustanove, sirotišnica;Residential institution, orphanage;Residential institution, orphanage;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.14;Javne ustanove, domovi za ostarele;Residential institution, aged care facilities;Residential inst aged care facilities;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.18;Ostale opredeljene javne ustanove;Other specified residential institution;Other specified residential institution;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.19;Neopredeljene javne ustanove;Unspecified residential institution ;Unspecified residential institution ;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.2;Šole in ostale ustanove in javna upravna območja;School, other institution and public administrative area;School, oth institution & public admin;0;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.21;Šola;School;School;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.22;Bolnišnica;Health service area;Health service area;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.29;Ostale opredeljene ustanove in javna upravna območja;Other specified institution and public administrative area;Oth spec institution & public admin area;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.3;Rekreacijsko-športne površine;Sports and athletics area;Sports & athletics area;0;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.30;Rekreacijsko-športne površine, zunanja igrišča;Sports and athletics area, sporting grounds (outdoor);Sporting grounds (outdoor);0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.31;Rekreacijsko-športne površine, dvorane;Sports and athletics area, sporting hall (indoor);Sporting hall (indoor);0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.32;Rekreacijsko-športne površine, bazeni;Sports and athletics area, swimming centre;Swimming centre;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.33;Rekreacijsko-športne površine, dirkališča;Sports and athletics area, racetrack and racecourse;Racetrack and racecourse;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.34;Rekreacijsko-športne površine, jahalne površine;Sports and athletics area, equestrian facility;Equestrian facility;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.35;Rekreacijsko-športne površine, skate park;Sports and athletics area, skating rink;Sports and athletics area, skating rink;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.36;Rekreacijsko-športne površine, smušičša;Sports and athletics area, skiing;Sports and athletics area, skiing;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.38;Ostale opredeljene rekreacijsko-športne površine;Other specified sports and athletics area;Other spec sports & athletics area;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.39;Rekreacijsko-športne površine, neopredeljene;Sports and athletics area, unspecified;Sports and athletics area, unspecified;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.4;Cesta in avtocesta;Street and highway;Street and highway;0;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.40;Cesta in avtocesta, vozišče;Street and highway, roadway;Street & highway roadway;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.41;Cesta in avtocesta, pločnik;Street and highway, sidewalk;Street & highway, sidewalk;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.42;Cesta in avtocesta, kolesarska steza;Street and highway, cycleway;Street & highway cycleway;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.48;Ostala opredeljena javna cesta ali avtocesta;Other specified public highway, street or road;Oth spec public highway street / road;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.49;Neopredeljena opredeljena javna cesta ali avtocesta;Unspecified public highway, street or road;? public highway street road;0;0;1;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y92.5;Trgovska in uslužnostna območja;Trade and service area;Trade and service area;0;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
